case_id,defect_id,category,defect,injection,expected_error_code,detected_error_code,detected_error_codes,severity,critical,case_path,detected,correct_classification,false_pass,status
D14-05,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_05,yes,yes,0,PASS
D14-06,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_06,yes,yes,0,PASS
D14-07,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_07,yes,yes,0,PASS
D14-08,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_08,yes,yes,0,PASS
D14-09,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_09,yes,yes,0,PASS
D14-10,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_10,yes,yes,0,PASS
D14-11,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_11,yes,yes,0,PASS
D14-12,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_12,yes,yes,0,PASS
D14-13,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_13,yes,yes,0,PASS
D14-14,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_14,yes,yes,0,PASS
D14-15,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_15,yes,yes,0,PASS
D14-16,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_16,yes,yes,0,PASS
D14-17,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_17,yes,yes,0,PASS
D14-18,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_18,yes,yes,0,PASS
D14-19,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_19,yes,yes,0,PASS
D14-20,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_20,yes,yes,0,PASS
D14-21,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_21,yes,yes,0,PASS
D14-22,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_22,yes,yes,0,PASS
D14-23,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_23,yes,yes,0,PASS
D14-24,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_24,yes,yes,0,PASS
D14-25,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_25,yes,yes,0,PASS
D14-26,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_26,yes,yes,0,PASS
D14-27,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_27,yes,yes,0,PASS
D14-28,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_28,yes,yes,0,PASS
D14-29,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_29,yes,yes,0,PASS
D14-30,D14,Replay,non-deterministic output,vary output signature across repeated run records,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,NONDETERMINISTIC_OUTPUT,4,true,examples/corrupted_artifact_cases_extended/d14/case_30,yes,yes,0,PASS
D15-01,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_01,yes,yes,0,PASS
D15-02,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_02,yes,yes,0,PASS
D15-03,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_03,yes,yes,0,PASS
D15-04,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_04,yes,yes,0,PASS
D15-05,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_05,yes,yes,0,PASS
D15-06,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_06,yes,yes,0,PASS
D15-07,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_07,yes,yes,0,PASS
D15-08,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_08,yes,yes,0,PASS
D15-09,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_09,yes,yes,0,PASS
D15-10,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_10,yes,yes,0,PASS
D15-11,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_11,yes,yes,0,PASS
D15-12,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_12,yes,yes,0,PASS
D15-13,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_13,yes,yes,0,PASS
D15-14,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_14,yes,yes,0,PASS
D15-15,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_15,yes,yes,0,PASS
D15-16,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_16,yes,yes,0,PASS
D15-17,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_17,yes,yes,0,PASS
D15-18,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_18,yes,yes,0,PASS
D15-19,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_19,yes,yes,0,PASS
D15-20,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_20,yes,yes,0,PASS
D15-21,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_21,yes,yes,0,PASS
D15-22,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_22,yes,yes,0,PASS
D15-23,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_23,yes,yes,0,PASS
D15-24,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_24,yes,yes,0,PASS
D15-25,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_25,yes,yes,0,PASS
D15-26,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_26,yes,yes,0,PASS
D15-27,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_27,yes,yes,0,PASS
D15-28,D15,Replay,missing expected output,omit expected replay output artifact,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,MISSING_EXPECTED_OUTPUT,5,true,examples/corrupted_artifact_cases_extended/d15/case_28,yes,yes,0,PASS
